DATE,DIA US Equity,QQQ US Equity,SPY US Equity
2023-01-09,335.29,270.54,387.86
2023-01-10,337.23,272.83,390.58
2023-01-11,339.76,277.55,395.52
2023-01-12,342.0,279.05,396.96
2023-01-13,343.04,280.97,398.5
2023-01-14,343.04,280.97,398.5
2023-01-15,343.04,280.97,398.5
2023-01-16,343.04,280.97,398.5
2023-01-17,339.16,281.54,397.77
2023-01-18,332.97,277.88,391.49
2023-01-19,330.63,275.15,388.64
2023-01-20,333.67,282.68,395.88
2023-01-21,333.67,282.68,395.88
2023-01-22,333.67,282.68,395.88
2023-01-23,336.17,288.96,400.63
2023-01-24,337.1,288.37,400.2
2023-01-25,337.32,287.73,400.35
2023-01-26,339.36,293.34,404.75
2023-01-27,339.61,296.26,405.68
2023-01-28,339.61,296.26,405.68
2023-01-29,339.61,296.26,405.68
2023-01-30,337.06,290.27,400.59
2023-01-31,340.83,294.62,406.48
2023-02-01,340.87,300.92,410.8
2023-02-02,340.43,311.72,416.78
2023-02-03,338.98,306.18,412.35
2023-02-04,338.98,306.18,412.35
2023-02-05,338.98,306.18,412.35
2023-02-06,338.48,303.59,409.83
2023-02-07,341.52,309.88,415.19
2023-02-08,339.42,304.37,410.65
2023-02-09,337.08,301.68,407.09
2023-02-10,338.73,299.7,408.04
2023-02-11,338.73,299.7,408.04
2023-02-12,338.73,299.7,408.04
2023-02-13,342.55,304.5,412.83
2023-02-14,341.14,306.75,412.64
2023-02-15,341.66,309.1,413.98
2023-02-16,337.39,303.3,408.28
2023-02-17,338.29,301.16,407.26
2023-02-18,338.29,301.16,407.26
2023-02-19,338.29,301.16,407.26
2023-02-20,338.29,301.16,407.26
2023-02-21,331.25,294.03,399.09
2023-02-22,330.52,294.25,398.54
2023-02-23,331.67,296.82,400.66
2023-02-24,328.12,291.85,396.38
2023-02-25,328.12,291.85,396.38
2023-02-26,328.12,291.85,396.38
2023-02-27,329.06,293.94,397.73
2023-02-28,326.57,293.56,396.26
2023-03-01,327.0,291.2,394.74
2023-03-02,330.44,293.61,397.81
2023-03-03,334.21,299.68,404.19
2023-03-04,334.21,299.68,404.19
2023-03-05,334.21,299.68,404.19
2023-03-06,334.68,300.02,404.47
2023-03-07,328.87,296.34,398.27
2023-03-08,328.49,297.82,398.92
2023-03-09,323.08,292.66,391.56
2023-03-10,319.73,288.55,385.91
2023-03-11,319.73,288.55,385.91
2023-03-12,319.73,288.55,385.91
2023-03-13,318.82,290.69,385.36
2023-03-14,322.19,297.37,391.73
2023-03-15,319.54,298.93,389.28
2023-03-16,323.25,306.81,396.11
2023-03-17,318.5,305.36,389.99
2023-03-18,318.5,305.36,389.99
2023-03-19,318.5,305.36,389.99
2023-03-20,322.3,305.97,393.74
2023-03-21,325.62,310.34,398.91
2023-03-22,320.18,306.12,392.11
2023-03-23,320.84,309.75,393.17
2023-03-24,322.32,310.89,395.75
2023-03-25,322.32,310.89,395.75
2023-03-26,322.32,310.89,395.75
2023-03-27,324.31,308.76,396.49
2023-03-28,323.81,307.12,395.6
2023-03-29,327.08,312.72,401.35
2023-03-30,328.48,315.68,403.7
2023-03-31,332.62,320.93,409.39
2023-04-01,332.62,320.93,409.39
2023-04-02,332.62,320.93,409.39
2023-04-03,335.91,320.15,410.95
2023-04-04,333.94,319.07,408.67
2023-04-05,334.82,315.92,407.6
2023-04-06,334.9,318.05,409.19
2023-04-07,334.9,318.05,409.19
2023-04-08,334.9,318.05,409.19
2023-04-09,334.9,318.05,409.19
2023-04-10,335.96,317.87,409.61
2023-04-11,336.9,315.83,409.72
2023-04-12,336.61,313.04,408.05
2023-04-13,340.37,319.17,413.47
2023-04-14,338.84,318.57,412.46
2023-04-15,338.84,318.57,412.46
2023-04-16,338.84,318.57,412.46
2023-04-17,339.92,318.84,413.94
2023-04-18,339.8,318.86,414.21
2023-04-19,338.99,318.71,414.14
2023-04-20,337.95,316.28,411.88
2023-04-21,338.11,316.61,412.2
2023-04-22,338.11,316.61,412.2
2023-04-23,338.11,316.61,412.2
2023-04-24,338.75,315.95,412.63
2023-04-25,335.33,309.99,406.08
2023-04-26,332.95,311.87,404.36
2023-04-27,338.2,320.35,412.41
2023-04-28,341.03,322.56,415.93
2023-04-29,341.03,322.56,415.93
2023-04-30,341.03,322.56,415.93
2023-05-01,340.36,322.19,415.51
2023-05-02,336.87,319.38,410.84
2023-05-03,334.11,317.29,408.02
2023-05-04,331.33,316.17,405.13
2023-05-05,336.73,322.89,412.63
2023-05-06,336.73,322.89,412.63
2023-05-07,336.73,322.89,412.63
2023-05-08,336.22,323.69,412.74
2023-05-09,335.77,321.64,410.93
2023-05-10,335.49,325.14,412.85
2023-05-11,333.33,326.2,412.13
2023-05-12,333.2,325.03,411.59
2023-05-13,333.2,325.03,411.59
2023-05-14,333.2,325.03,411.59
2023-05-15,333.77,326.79,413.01
2023-05-16,330.35,327.16,410.25
2023-05-17,334.61,331.12,415.23
2023-05-18,336.06,337.27,419.23
2023-05-19,334.19,336.51,418.62
2023-05-20,334.19,336.51,418.62
2023-05-21,334.19,336.51,418.62
2023-05-22,332.9,337.64,418.79
2023-05-23,330.61,333.36,414.09
2023-05-24,328.01,331.65,411.09
2023-05-25,327.75,339.72,414.65
2023-05-26,330.84,348.4,420.02
2023-05-27,330.84,348.4,420.02
2023-05-28,330.84,348.4,420.02
2023-05-29,330.84,348.4,420.02
2023-05-30,330.52,349.98,420.18
2023-05-31,329.52,347.99,417.85
2023-06-01,330.94,352.01,421.82
2023-06-02,338.07,354.65,427.92
2023-06-03,338.07,354.65,427.92
2023-06-04,338.07,354.65,427.92
2023-06-05,336.13,354.9,427.1
2023-06-06,336.17,354.84,428.03
2023-06-07,337.17,348.82,426.55
2023-06-08,338.81,353.15,429.13
2023-06-09,339.27,354.5,429.9
2023-06-10,339.27,354.5,429.9
2023-06-11,339.27,354.5,429.9
2023-06-12,341.17,360.49,433.8
2023-06-13,342.62,363.26,436.66
2023-06-14,340.42,365.9,437.18
2023-06-15,344.77,370.26,442.6
2023-06-16,342.95,367.93,439.46
2023-06-17,342.95,367.93,439.46
2023-06-18,342.95,367.93,439.46
2023-06-19,342.95,367.93,439.46
2023-06-20,340.46,366.9,437.18
2023-06-21,339.43,361.9,434.94
2023-06-22,339.34,366.17,436.51
2023-06-23,337.16,362.54,433.21
2023-06-24,337.16,362.54,433.21
2023-06-25,337.16,362.54,433.21
2023-06-26,337.14,357.68,431.44
2023-06-27,339.23,363.83,436.17
2023-06-28,338.63,364.54,436.39
2023-06-29,341.16,363.81,438.11
2023-06-30,343.85,369.42,443.28
2023-07-01,343.85,369.42,443.28
2023-07-02,343.85,369.42,443.28
2023-07-03,344.07,370.29,443.79
2023-07-04,344.07,370.29,443.79
2023-07-05,342.81,370.28,443.13
2023-07-06,339.23,367.46,439.66
2023-07-07,337.43,366.24,438.55
2023-07-08,337.43,366.24,438.55
2023-07-09,337.43,366.24,438.55
2023-07-10,339.58,366.36,439.66
2023-07-11,342.64,368.17,442.46
2023-07-12,343.63,372.82,446.02
2023-07-13,343.92,379.15,449.56
2023-07-14,345.17,379.07,449.28
2023-07-15,345.17,379.07,449.28
2023-07-16,345.17,379.07,449.28
2023-07-17,345.85,382.61,450.84
2023-07-18,349.58,385.74,454.19
2023-07-19,350.69,385.65,455.2
2023-07-20,352.43,376.76,452.18
2023-07-21,352.14,375.63,452.18
2023-07-22,352.14,375.63,452.18
2023-07-23,352.14,375.63,452.18
2023-07-24,354.07,376.23,454.2
2023-07-25,354.32,378.78,455.44
2023-07-26,355.25,377.52,455.51
2023-07-27,352.77,376.62,452.49
2023-07-28,354.48,383.48,456.92
2023-07-29,354.48,383.48,456.92
2023-07-30,354.48,383.48,456.92
2023-07-31,355.57,383.68,457.79
2023-08-01,356.2,382.79,456.48
2023-08-02,352.74,374.39,450.13
2023-08-03,351.99,373.79,448.84
2023-08-04,350.65,372.04,446.81
2023-08-05,350.65,372.04,446.81
2023-08-06,350.65,372.04,446.81
2023-08-07,354.62,375.19,450.71
2023-08-08,353.02,372.0,448.75
2023-08-09,351.28,367.91,445.75
2023-08-10,351.89,368.59,445.91
2023-08-11,353.0,366.24,445.65
2023-08-12,353.0,366.24,445.65
2023-08-13,353.0,366.24,445.65
2023-08-14,353.21,370.35,448.11
2023-08-15,349.61,366.42,442.89
2023-08-16,347.77,362.54,439.64
2023-08-17,345.06,358.58,436.29
2023-08-18,345.12,358.13,436.5
2023-08-19,345.12,358.13,436.5
2023-08-20,345.12,358.13,436.5
2023-08-21,344.67,363.9,439.34
2023-08-22,342.96,363.38,438.15
2023-08-23,344.83,369.11,443.03
2023-08-24,341.03,361.22,436.89
2023-08-25,343.5,364.02,439.97
2023-08-26,343.5,364.02,439.97
2023-08-27,343.5,364.02,439.97
2023-08-28,345.71,366.76,442.76
2023-08-29,348.62,374.77,449.16
2023-08-30,349.4,376.86,451.01
2023-08-31,347.81,377.99,450.35
2023-09-01,348.98,377.59,451.19
2023-09-02,348.98,377.59,451.19
2023-09-03,348.98,377.59,451.19
2023-09-04,348.98,377.59,451.19
2023-09-05,346.98,378.07,449.24
2023-09-06,345.0,374.74,446.22
2023-09-07,345.69,372.06,444.85
2023-09-08,346.51,372.58,445.52
2023-09-09,346.51,372.58,445.52
2023-09-10,346.51,372.58,445.52
2023-09-11,347.37,376.97,448.45
2023-09-12,347.21,372.79,445.99
2023-09-13,346.55,374.21,446.51
2023-09-14,349.94,377.27,450.36
2023-09-15,346.14,370.81,443.37
2023-09-16,346.14,370.81,443.37
2023-09-17,346.14,370.81,443.37
2023-09-18,346.15,370.66,443.63
2023-09-19,345.07,369.87,442.71
2023-09-20,344.32,364.54,438.64
2023-09-21,340.58,357.86,431.39
2023-09-22,339.58,357.91,430.42
2023-09-23,339.58,357.91,430.42
2023-09-24,339.58,357.91,430.42
2023-09-25,339.98,359.61,432.23
2023-09-26,336.04,354.21,425.88
2023-09-27,335.43,355.04,426.05
2023-09-28,336.62,358.01,428.52
2023-09-29,334.95,358.27,427.48
2023-09-30,334.95,358.27,427.48
2023-10-01,334.95,358.27,427.48
2023-10-02,334.09,361.26,427.31
2023-10-03,329.98,354.92,421.59
2023-10-04,330.99,359.75,424.66
2023-10-05,331.17,358.69,424.5
2023-10-06,334.1,364.7,429.54
2023-10-07,334.1,364.7,429.54
2023-10-08,334.1,364.7,429.54
2023-10-09,336.09,366.56,432.29
2023-10-10,337.45,368.59,434.54
2023-10-11,338.03,371.22,436.32
2023-10-12,336.27,369.93,433.66
2023-10-13,336.68,365.28,431.5
2023-10-14,336.68,365.28,431.5
2023-10-15,336.68,365.28,431.5
2023-10-16,339.89,369.41,436.04
2023-10-17,339.99,368.2,436.02
2023-10-18,336.63,363.37,430.21
2023-10-19,334.12,359.97,426.43
2023-10-20,331.19,354.6,421.19
2023-10-21,331.19,354.6,421.19
2023-10-22,331.19,354.6,421.19
2023-10-23,329.32,355.67,420.46
2023-10-24,331.44,359.13,423.63
2023-10-25,330.35,350.34,417.55
2023-10-26,327.82,343.66,412.55
2023-10-27,324.19,345.31,410.68
2023-10-28,324.19,345.31,410.68
2023-10-29,324.19,345.31,410.68
2023-10-30,329.23,349.2,415.59
2023-10-31,330.48,350.87,418.2
2023-11-01,332.68,356.96,422.66
2023-11-02,338.39,363.44,430.76
2023-11-03,340.61,367.71,434.69
2023-11-04,340.61,367.71,434.69
2023-11-05,340.61,367.71,434.69
2023-11-06,341.04,369.21,435.69
2023-11-07,341.54,372.7,436.93
2023-11-08,341.12,372.94,437.25
2023-11-09,339.11,370.07,433.84
2023-11-10,343.01,378.39,440.61
2023-11-11,343.01,378.39,440.61
2023-11-12,343.01,378.39,440.61
2023-11-13,343.57,377.21,440.19
2023-11-14,348.42,385.33,448.73
2023-11-15,350.27,385.62,449.68
2023-11-16,350.02,385.95,450.23
2023-11-17,349.43,386.04,450.79
2023-11-18,349.43,386.04,450.79
2023-11-19,349.43,386.04,450.79
2023-11-20,351.52,390.74,454.26
2023-11-21,350.82,388.47,453.27
2023-11-22,352.56,390.06,455.02
2023-11-23,352.56,390.06,455.02
2023-11-24,353.8,389.51,455.3
2023-11-25,353.8,389.51,455.3
2023-11-26,353.8,389.51,455.3
2023-11-27,353.32,389.17,454.48
2023-11-28,354.11,390.19,454.93
2023-11-29,354.65,389.81,454.61
2023-11-30,360.0,388.83,456.4
2023-12-01,363.05,389.94,459.1
2023-12-02,363.05,389.94,459.1
2023-12-03,363.05,389.94,459.1
2023-12-04,362.64,386.32,456.69
2023-12-05,361.91,387.29,456.6
2023-12-06,361.22,385.05,454.76
2023-12-07,361.83,390.43,458.23
2023-12-08,363.12,392.17,460.2
2023-12-09,363.12,392.17,460.2
2023-12-10,363.12,392.17,460.2
2023-12-11,364.69,395.52,461.99
2023-12-12,366.41,398.67,464.1
2023-12-13,371.74,403.74,470.5
2023-12-14,373.33,403.39,472.01
2023-12-15,372.63,405.34,469.33
2023-12-16,372.63,405.34,469.33
2023-12-17,372.63,405.34,469.33
2023-12-18,372.98,407.08,471.97
2023-12-19,375.5,409.16,474.84
2023-12-20,370.8,403.08,468.26
2023-12-21,373.88,407.77,472.7
2023-12-22,373.8,408.38,473.65
2023-12-23,373.8,408.38,473.65
2023-12-24,373.8,408.38,473.65
2023-12-25,373.8,408.38,473.65
2023-12-26,375.35,410.88,475.65
2023-12-27,376.56,411.5,476.51
2023-12-28,377.03,411.3,476.69
2023-12-29,376.87,409.52,475.31
2023-12-30,376.87,409.52,475.31
2023-12-31,376.87,409.52,475.31
2024-01-01,376.87,409.52,475.31
2024-01-02,377.09,402.59,472.65
2024-01-03,374.21,398.33,468.79
2024-01-04,374.54,396.28,467.28
2024-01-05,374.64,396.75,467.92
2024-01-06,374.64,396.75,467.92
2024-01-07,374.64,396.75,467.92
2024-01-08,376.84,404.95,474.6
2024-01-09,375.18,405.75,473.88
2024-01-10,376.95,408.5,476.56
2024-01-11,377.17,409.35,476.35
2024-01-12,375.91,409.56,476.68
2024-01-13,375.91,409.56,476.68
2024-01-14,375.91,409.56,476.68
2024-01-15,375.91,409.56,476.68
2024-01-16,373.66,409.52,474.93
2024-01-17,372.72,407.21,472.29
2024-01-18,374.81,412.99,476.49
2024-01-19,378.6,421.18,482.43
2024-01-20,378.6,421.18,482.43
2024-01-21,378.6,421.18,482.43
2024-01-22,380.07,421.73,483.45
2024-01-23,379.04,423.48,484.86
2024-01-24,378.09,425.83,485.39
2024-01-25,380.48,426.35,488.03
2024-01-26,381.09,423.81,487.41
2024-01-27,381.09,423.81,487.41
2024-01-28,381.09,423.81,487.41
2024-01-29,383.31,428.15,491.27
2024-01-30,384.49,425.3,490.89
2024-01-31,381.37,416.97,482.88
2024-02-01,385.1,421.88,489.2
2024-02-02,386.42,429.01,494.35
2024-02-03,386.42,429.01,494.35
2024-02-04,386.42,429.01,494.35
2024-02-05,383.58,428.45,492.55
2024-02-06,385.08,427.59,493.98
2024-02-07,386.67,431.99,498.1
2024-02-08,387.35,432.79,498.32
2024-02-09,386.72,437.05,501.2
2024-02-10,386.72,437.05,501.2
2024-02-11,386.72,437.05,501.2
2024-02-12,388.11,435.34,500.98
2024-02-13,382.82,428.55,494.08
2024-02-14,384.29,433.22,498.57
2024-02-15,388.25,434.51,502.01
2024-02-16,386.19,430.57,499.51
2024-02-17,386.19,430.57,499.51
2024-02-18,386.19,430.57,499.51
2024-02-19,386.19,430.57,499.51
2024-02-20,385.69,427.32,496.76
2024-02-21,386.05,425.61,497.21
2024-02-22,390.54,438.07,507.5
2024-02-23,391.28,436.78,507.85
2024-02-24,391.28,436.78,507.85
2024-02-25,391.28,436.78,507.85
2024-02-26,390.71,436.55,505.99
2024-02-27,389.66,437.6,506.93
2024-02-28,389.6,435.27,506.26
2024-02-29,389.95,439.0,508.08
2024-03-01,391.31,445.61,512.85
2024-03-02,391.31,445.61,512.85
2024-03-03,391.31,445.61,512.85
2024-03-04,390.23,444.02,512.3
2024-03-05,386.19,436.05,507.18
2024-03-06,387.18,438.79,509.75
2024-03-07,388.45,445.45,514.81
2024-03-08,387.99,439.02,511.72
2024-03-09,387.99,439.02,511.72
2024-03-10,387.99,439.02,511.72
2024-03-11,388.42,437.39,511.28
2024-03-12,390.79,443.66,516.78
2024-03-13,391.22,440.25,515.97
2024-03-14,390.07,439.14,514.95
2024-03-15,387.0,433.92,509.83
2024-03-16,387.0,433.92,509.83
2024-03-17,387.0,433.92,509.83
2024-03-18,387.73,437.48,512.86
2024-03-19,390.9,438.57,515.71
2024-03-20,394.99,443.77,520.48
2024-03-21,397.75,445.87,522.2
2024-03-22,394.53,446.38,521.21
2024-03-23,394.53,446.38,521.21
2024-03-24,394.53,446.38,521.21
2024-03-25,392.95,444.76,519.77
2024-03-26,392.85,443.32,518.81
2024-03-27,397.56,444.83,523.17
2024-03-28,397.76,444.01,523.07
2024-03-29,397.76,444.01,523.07
2024-03-30,397.76,444.01,523.07
2024-03-31,397.76,444.01,523.07
2024-04-01,395.33,444.95,522.16
2024-04-02,391.63,441.11,518.84
2024-04-03,391.26,442.1,519.41
2024-04-04,386.02,435.34,513.07
2024-04-05,388.86,440.47,518.43
2024-04-06,388.86,440.47,518.43
2024-04-07,388.86,440.47,518.43
2024-04-08,389.1,440.6,518.72
2024-04-09,388.84,442.23,519.32
2024-04-10,384.51,438.37,514.12
2024-04-11,384.54,445.37,518.0
2024-04-12,379.87,438.27,510.85
2024-04-13,379.87,438.27,510.85
2024-04-14,379.87,438.27,510.85
2024-04-15,377.31,431.06,504.45
2024-04-16,377.98,431.1,503.53
2024-04-17,377.45,425.84,500.55
2024-04-18,377.84,423.41,499.52
2024-04-19,379.8,414.65,495.16
2024-04-20,379.8,414.65,495.16
2024-04-21,379.8,414.65,495.16
2024-04-22,382.37,418.82,499.72
2024-04-23,385.02,425.07,505.65
2024-04-24,384.44,426.51,505.41
2024-04-25,380.92,424.45,503.49
2024-04-26,382.31,431.0,508.26
2024-04-27,382.31,431.0,508.26
2024-04-28,382.31,431.0,508.26
2024-04-29,383.8,432.75,510.06
2024-04-30,378.13,424.59,501.98
2024-05-01,378.89,421.52,500.35
2024-05-02,382.23,426.9,505.03
2024-05-03,386.77,435.48,511.29
2024-05-04,386.77,435.48,511.29
2024-05-05,386.77,435.48,511.29
2024-05-06,388.45,440.25,516.57
2024-05-07,388.74,440.32,517.14
2024-05-08,390.48,440.06,517.19
2024-05-09,394.0,441.02,520.17
2024-05-10,395.18,442.06,520.84
2024-05-11,395.18,442.06,520.84
2024-05-12,395.18,442.06,520.84
2024-05-13,394.46,443.08,520.91
2024-05-14,395.58,445.93,523.3
2024-05-15,399.28,452.9,529.78
2024-05-16,399.21,451.98,528.69
2024-05-17,399.95,451.76,529.45
2024-05-18,399.95,451.76,529.45
2024-05-19,399.95,451.76,529.45
2024-05-20,398.1,454.91,530.06
2024-05-21,398.78,455.8,531.36
2024-05-22,396.66,455.71,529.83
2024-05-23,390.66,453.66,525.96
2024-05-24,390.64,457.95,529.44
2024-05-25,390.64,457.95,529.44
2024-05-26,390.64,457.95,529.44
2024-05-27,390.64,457.95,529.44
2024-05-28,388.6,459.68,529.81
2024-05-29,384.58,456.44,526.1
2024-05-30,381.48,451.55,522.61
2024-05-31,387.53,450.71,527.37
2024-06-01,387.53,450.71,527.37
2024-06-02,387.53,450.71,527.37
2024-06-03,386.24,453.13,527.8
2024-06-04,387.51,454.37,528.39
2024-06-05,388.53,463.53,534.67
2024-06-06,389.33,463.37,534.66
2024-06-07,388.49,462.96,534.01
2024-06-08,388.49,462.96,534.01
2024-06-09,388.49,462.96,534.01
2024-06-10,389.29,464.83,535.66
2024-06-11,387.97,468.02,536.95
2024-06-12,387.69,474.15,541.36
2024-06-13,386.88,476.72,542.45
2024-06-14,386.46,479.19,542.78
2024-06-15,386.46,479.19,542.78
2024-06-16,386.46,479.19,542.78
2024-06-17,388.58,485.06,547.1
2024-06-18,389.14,485.21,548.49
2024-06-19,389.14,485.21,548.49
2024-06-20,392.07,481.47,547.0
2024-06-21,391.34,480.18,544.51
2024-06-22,391.34,480.18,544.51
2024-06-23,391.34,480.18,544.51
2024-06-24,393.98,473.96,542.74
2024-06-25,391.02,479.38,544.83
2024-06-26,391.24,480.37,545.51
2024-06-27,391.56,481.61,546.37
2024-06-28,391.13,479.11,544.22
2024-06-29,391.13,479.11,544.22
2024-06-30,391.13,479.11,544.22
2024-07-01,391.46,481.92,545.34
2024-07-02,393.29,486.98,549.01
2024-07-03,392.83,491.04,551.46
2024-07-04,392.83,491.04,551.46
2024-07-05,393.7,496.16,554.64
2024-07-06,393.7,496.16,554.64
2024-07-07,393.7,496.16,554.64
2024-07-08,393.46,497.34,555.28
2024-07-09,392.94,497.77,555.82
2024-07-10,397.26,502.96,561.32
2024-07-11,397.63,491.93,556.48
2024-07-12,400.32,494.82,559.99
2024-07-13,400.32,494.82,559.99
2024-07-14,400.32,494.82,559.99
2024-07-15,402.36,496.15,561.53
2024-07-16,409.66,496.34,564.86
2024-07-17,411.93,481.77,556.94
2024-07-18,406.72,479.49,552.66
2024-07-19,402.95,475.24,548.99
2024-07-20,402.95,475.24,548.99
2024-07-21,402.95,475.24,548.99
2024-07-22,404.15,482.32,554.65
2024-07-23,403.49,480.62,553.78
2024-07-24,398.67,463.38,541.23
2024-07-25,399.49,458.27,538.41
2024-07-26,405.97,462.97,544.44
2024-07-27,405.97,462.97,544.44
2024-07-28,405.97,462.97,544.44
2024-07-29,405.51,463.9,544.76
2024-07-30,407.41,457.53,542.0
2024-07-31,408.49,471.07,550.81
2024-08-01,403.23,459.66,543.01
2024-08-02,397.13,448.75,532.9
2024-08-03,397.13,448.75,532.9
2024-08-04,397.13,448.75,532.9
2024-08-05,386.81,435.37,517.38
2024-08-06,389.96,439.53,522.15
2024-08-07,387.77,434.77,518.66
2024-08-08,394.52,448.07,530.65
2024-08-09,395.15,450.41,532.99
2024-08-10,395.15,450.41,532.99
2024-08-11,395.15,450.41,532.99
2024-08-12,393.77,451.38,533.27
2024-08-13,397.79,462.58,542.04
2024-08-14,400.09,462.73,543.75
2024-08-15,405.88,474.42,553.07
2024-08-16,406.74,475.03,554.31
2024-08-17,406.74,475.03,554.31
2024-08-18,406.74,475.03,554.31
2024-08-19,409.11,481.27,559.61
2024-08-20,408.56,480.26,558.7
2024-08-21,408.99,482.5,560.62
2024-08-22,407.48,474.85,556.22
2024-08-23,411.83,480.0,562.13
2024-08-24,411.83,480.0,562.13
2024-08-25,411.83,480.0,562.13
2024-08-26,412.72,475.34,560.79
2024-08-27,412.89,476.76,561.56
2024-08-28,411.34,471.35,558.3
2024-08-29,413.91,470.66,558.35
2024-08-30,416.21,476.27,563.68
2024-08-31,416.21,476.27,563.68
2024-09-01,416.21,476.27,563.68
2024-09-02,416.21,476.27,563.68
2024-09-03,410.25,461.81,552.08
2024-09-04,410.42,460.61,550.95
2024-09-05,408.46,461.04,549.61
2024-09-06,404.47,448.69,540.36
2024-09-07,404.47,448.69,540.36
2024-09-08,404.47,448.69,540.36
2024-09-09,409.05,454.46,546.41
2024-09-10,408.26,458.66,548.79
2024-09-11,409.27,468.62,554.42
2024-09-12,411.97,473.22,559.09
2024-09-13,414.94,475.34,562.01
2024-09-14,414.94,475.34,562.01
2024-09-15,414.94,475.34,562.01
2024-09-16,417.38,473.24,562.84
2024-09-17,417.26,473.49,563.07
2024-09-18,416.19,471.44,561.4
2024-09-19,421.41,483.36,570.98
2024-09-20,420.57,482.44,568.25
2024-09-21,420.57,482.44,568.25
2024-09-22,420.57,482.44,568.25
2024-09-23,421.11,483.04,569.67
2024-09-24,422.13,485.37,571.3
2024-09-25,419.12,485.82,570.04
2024-09-26,421.62,489.47,572.3
2024-09-27,422.95,486.75,571.47
2024-09-28,422.95,486.75,571.47
2024-09-29,422.95,486.75,571.47
2024-09-30,423.12,488.07,573.76
2024-10-01,421.5,481.27,568.62
2024-10-02,421.91,481.95,568.86
2024-10-03,419.98,481.59,567.82
2024-10-04,423.41,487.32,572.98
2024-10-05,423.41,487.32,572.98
2024-10-06,423.41,487.32,572.98
2024-10-07,419.61,482.1,567.8
2024-10-08,420.8,489.3,573.17
2024-10-09,425.05,493.15,577.14
2024-10-10,424.66,492.59,576.13
2024-10-11,428.73,493.36,579.58
2024-10-12,428.73,493.36,579.58
2024-10-13,428.73,493.36,579.58
2024-10-14,430.89,497.5,584.32
2024-10-15,427.54,490.85,579.78
2024-10-16,430.72,490.91,582.3
2024-10-17,432.45,491.25,582.35
2024-10-18,432.64,494.47,584.59
2024-10-19,432.64,494.47,584.59
2024-10-20,432.64,494.47,584.59
2024-10-21,429.37,495.42,583.63
2024-10-22,429.31,495.96,583.32
2024-10-23,425.16,488.36,577.99
2024-10-24,423.78,492.32,579.24
2024-10-25,421.14,495.32,579.04
2024-10-26,421.14,495.32,579.04
2024-10-27,421.14,495.32,579.04
2024-10-28,424.07,495.4,580.83
2024-10-29,422.5,500.16,581.77
2024-10-30,421.75,496.38,580.01
2024-10-31,417.67,483.85,568.64
2024-11-01,420.42,487.43,571.04
2024-11-02,420.42,487.43,571.04
2024-11-03,420.42,487.43,571.04
2024-11-04,418.05,486.01,569.81
2024-11-05,422.3,492.21,576.7
2024-11-06,437.23,505.58,591.04
2024-11-07,437.39,513.54,595.61
2024-11-08,440.11,514.14,598.19
2024-11-09,440.11,514.14,598.19
2024-11-10,440.11,514.14,598.19
2024-11-11,443.01,513.84,598.76
2024-11-12,439.39,512.91,596.9
2024-11-13,439.81,512.25,597.19
2024-11-14,437.7,508.69,593.35
2024-11-15,434.51,496.57,585.75
2024-11-16,434.51,496.57,585.75
2024-11-17,434.51,496.57,585.75
2024-11-18,434.19,500.02,588.15
2024-11-19,432.84,503.46,590.3
2024-11-20,434.29,503.17,590.5
2024-11-21,438.97,504.98,593.67
2024-11-22,443.16,505.79,595.51
2024-11-23,443.16,505.79,595.51
2024-11-24,443.16,505.79,595.51
2024-11-25,447.56,506.59,597.53
2024-11-26,448.88,509.31,600.65
2024-11-27,447.74,505.3,598.83
2024-11-28,447.74,505.3,598.83
2024-11-29,450.09,509.74,602.55
2024-11-30,450.09,509.74,602.55
2024-12-01,450.09,509.74,602.55
2024-12-02,448.74,515.29,603.63
2024-12-03,447.89,516.87,603.91
2024-12-04,450.94,523.26,607.66
2024-12-05,448.67,521.81,606.66
2024-12-06,447.15,526.48,607.81
2024-12-07,447.15,526.48,607.81
2024-12-08,447.15,526.48,607.81
2024-12-09,445.08,522.38,604.68
2024-12-10,443.69,520.6,602.8
2024-12-11,442.51,529.92,607.46
2024-12-12,440.27,526.5,604.33
2024-12-13,439.37,530.53,604.21
2024-12-14,439.37,530.53,604.21
2024-12-15,439.37,530.53,604.21
2024-12-16,438.37,538.17,606.79
2024-12-17,435.57,535.8,604.29
2024-12-18,424.22,516.47,586.28
2024-12-19,424.53,514.17,586.1
2024-12-20,428.54,518.66,591.15
2024-12-21,428.54,518.66,591.15
2024-12-22,428.54,518.66,591.15
2024-12-23,428.89,522.87,594.69
2024-12-24,432.5,529.96,601.3
2024-12-25,432.5,529.96,601.3
2024-12-26,433.21,529.6,601.34
2024-12-27,430.0,522.56,595.01
2024-12-28,430.0,522.56,595.01
2024-12-29,430.0,522.56,595.01
2024-12-30,425.77,515.61,588.22
2024-12-31,425.5,511.23,586.08
2025-01-01,425.5,511.23,586.08
2025-01-02,423.8,510.23,584.64
2025-01-03,427.16,518.58,591.95
2025-01-04,427.16,518.58,591.95
2025-01-05,427.16,518.58,591.95
2025-01-06,427.13,524.54,595.36
2025-01-07,425.33,515.18,588.63
2025-01-08,426.13,515.27,589.49
2025-01-09,426.13,515.27,589.49
2025-01-10,419.33,507.19,580.49
2025-01-11,419.33,507.19,580.49
2025-01-12,419.33,507.19,580.49
